,id,number of bedrooms,number of bathrooms,living area,lot area,number of floors,waterfront present,number of views,condition of the house,grade of the house,Area of the house(excluding basement),Area of the basement,Built Year,Renovation Year,Postal Code,Lattitude,Longitude,Number of schools nearby,Distance from the airport,Price
225,6762825992,4,2.5,1890,12040,1.0,0,0,3,7,980,910,1980,0,122034,52.781,-114.546,1,78,325000
226,6762826596,3,1.0,1510,6083,1.0,0,0,4,6,860,650,1940,0,122006,52.9266,-114.514,2,73,313950
227,6762826630,4,2.0,1300,7054,1.0,0,0,3,7,1300,0,1950,2013,122052,52.7371,-114.559,1,64,312000
228,6762827348,3,2.25,1980,8000,1.0,0,0,4,9,1560,420,1974,0,122018,52.5449,-114.568,3,51,295000
229,6762827837,4,2.5,2000,5390,2.0,0,0,3,7,2000,0,2003,0,122035,52.6032,-114.319,3,73,284000
230,6762827916,3,1.75,1630,11800,1.0,0,0,4,7,1630,0,1971,0,122025,52.7163,-113.92,2,75,280000
231,6762828037,3,1.75,1580,8151,1.0,0,1,4,7,1100,480,1962,0,122043,52.5972,-114.502,3,79,279900
232,6762828331,3,2.5,1650,13816,2.0,0,0,3,7,1650,0,1998,0,122041,52.8853,-114.102,1,61,272000
233,6762829190,3,1.0,1050,6874,1.0,0,0,3,6,1050,0,1954,0,122038,52.992,-114.545,3,53,250000
234,6762829881,3,1.75,1490,8366,1.0,0,0,4,7,1010,480,1975,0,122035,52.605,-114.33,1,74,234000
235,6762830340,2,1.0,900,5160,1.0,0,0,3,6,900,0,1952,0,122034,52.755,-114.546,2,68,219000
236,6762830360,3,1.75,1850,7684,1.0,0,0,3,8,1320,530,1979,0,122018,52.5275,-114.56,2,55,218000
237,6762830890,3,1.75,1690,7735,1.0,0,0,4,7,1060,630,1976,0,122039,52.5624,-114.47,2,52,197000
238,6762830971,3,1.5,800,8850,1.0,0,0,4,6,800,0,1959,0,122018,52.5566,-114.538,2,50,191000
239,6762831182,3,1.0,1010,7034,1.0,0,0,3,7,1010,0,1954,0,122042,52.72,-114.41,1,50,175000
240,6762831495,3,1.5,1420,8580,1.0,0,0,3,6,1420,0,1962,0,122018,52.5376,-114.552,1,71,136500
241,6762831616,2,1.0,780,16344,1.0,0,0,1,5,780,0,1942,0,122056,52.7039,-114.47,2,51,78000
242,6762810052,7,4.5,6210,8856,2.5,0,2,5,11,4760,1450,1910,0,122061,52.8607,-114.544,1,64,3200000
243,6762810519,5,4.5,4270,8076,2.0,0,0,3,11,3400,870,2007,0,122010,52.929,-114.396,2,72,1530000
244,6762810536,6,2.5,3560,6480,2.5,0,0,4,11,3560,0,1914,0,122047,52.857,-114.494,2,66,1500000
245,6762810736,3,3.0,2960,5500,2.0,0,2,3,10,2440,520,1937,1990,122032,52.8656,-114.592,3,80,1340000
246,6762811104,4,4.0,4460,103382,2.0,0,0,3,11,4460,0,2001,0,122045,52.864,-114.187,3,77,1150000
247,6762811190,4,1.5,2310,13300,1.0,0,0,3,7,1890,420,1950,0,122048,52.8532,-114.4,2,61,1110000
248,6762811389,4,3.5,3900,8391,2.0,0,0,3,10,3900,0,2006,0,122010,52.9279,-114.395,2,73,1040000
249,6762811814,4,2.25,1890,5940,1.0,0,1,3,9,1470,420,1963,0,122047,52.8616,-114.493,1,62,940000
250,6762812054,5,3.75,4130,226076,2.0,0,0,3,9,3170,960,1985,0,122037,52.945,-114.255,3,55,900000
251,6762813091,4,2.0,2210,8556,1.0,0,1,4,8,1210,1000,1954,0,122032,52.8798,-114.586,1,65,794154
252,6762813283,3,2.0,2540,7200,1.5,0,3,4,8,1600,940,1905,0,122054,52.8272,-114.482,2,72,775000
253,6762813540,4,2.75,2410,9549,1.0,0,0,4,7,1780,630,1956,0,122010,52.8803,-114.387,2,63,758000
254,6762813601,3,2.75,2520,23790,1.0,0,0,4,7,1360,1160,1946,0,122003,52.8752,-114.563,2,80,750000
255,6762813688,4,2.75,2600,6050,2.0,0,0,5,8,1960,640,1949,0,122009,52.7956,-114.59,2,78,749950
256,6762814292,4,2.5,2650,4316,1.5,0,0,3,8,1520,1130,1905,2013,122009,52.8166,-114.579,3,53,705000
257,6762814540,3,2.0,1760,6428,1.0,0,0,4,7,980,780,1942,0,122032,52.8688,-114.587,3,74,690000
258,6762814789,3,1.75,1680,10500,1.0,0,0,4,8,1680,0,1959,0,122049,52.8398,-114.359,2,70,675000
259,6762814790,4,4.0,3680,18804,2.0,0,0,3,10,3680,0,1990,0,122019,52.8493,-114.204,2,79,675000
260,6762815215,3,2.5,3240,108366,2.0,0,0,4,10,3240,0,1991,0,122035,52.557,-114.284,2,71,651000
261,6762815462,3,3.0,2270,5175,2.0,0,0,3,9,2130,140,2002,0,122053,52.746,-114.393,1,62,640000
262,6762815655,3,2.5,2680,327135,2.0,0,0,3,8,2680,0,1995,0,122062,52.6083,-114.193,1,55,630000
263,6762815656,2,2.25,2550,5663,1.0,0,0,3,10,1720,830,2011,0,122053,52.7604,-114.392,3,80,630000
264,6762815957,3,2.5,2030,6500,2.0,0,0,3,8,2030,0,1988,0,122012,52.7954,-114.282,1,66,618080
265,6762816079,3,3.0,1680,1570,3.0,0,0,3,8,1680,0,2014,0,122028,52.8872,-114.536,3,62,610950
266,6762816276,3,2.5,2460,108900,1.0,0,0,4,9,1860,600,1977,0,122012,52.7124,-114.19,1,55,600000
267,6762816384,9,4.5,3830,6988,2.5,0,0,3,7,2450,1380,1938,0,122028,52.9227,-114.528,1,62,599999
268,6762816406,3,1.75,1960,4788,1.0,0,0,4,7,1090,870,1920,0,122006,52.9046,-114.502,2,66,599000
269,6762816769,4,2.0,2510,13695,1.0,0,0,4,7,1280,1230,1961,2001,122010,52.9305,-114.364,2,74,581000
270,6762816918,4,2.0,1650,5000,1.0,0,0,3,7,1650,0,1955,0,122007,52.9081,-114.564,3,53,575000
271,6762817146,3,2.0,2350,5080,1.5,0,0,3,8,1780,570,1929,0,122051,52.7816,-114.453,1,65,568000
272,6762817315,3,3.0,4120,60392,2.0,0,2,3,9,3180,940,1994,0,122041,52.9104,-114.103,3,51,560000
273,6762817316,3,2.0,1860,13374,1.0,0,0,3,8,1860,0,1985,0,122012,52.7697,-114.244,3,57,560000
274,6762817937,7,5.75,3700,7647,2.0,0,1,3,8,3700,0,1948,1984,122014,52.9693,-114.479,1,65,540000
275,6762818109,3,1.75,2720,149410,1.5,0,0,3,9,2720,0,1988,0,122041,52.9392,-114.082,1,58,535000
276,6762818110,3,2.5,2280,2289,2.0,0,0,3,8,1880,400,2006,0,122012,52.7675,-114.263,3,65,535000
277,6762818238,3,1.0,1340,4284,1.0,0,0,3,7,1080,260,1910,0,122004,52.8933,-114.514,2,71,530000
278,6762818388,2,2.0,1550,2400,1.5,0,0,4,7,1550,0,1900,0,122028,52.884,-114.536,3,66,526000
279,6762818648,3,2.25,1170,1249,3.0,0,0,3,8,1170,0,2014,0,122026,52.9022,-114.571,3,59,519950
280,6762818719,3,1.75,1580,9147,1.0,0,1,4,7,1210,370,1967,0,122029,52.8369,-114.302,3,62,515000
281,6762818846,4,2.5,2430,5203,2.0,0,0,3,8,2430,0,2003,0,122014,52.9702,-114.507,3,58,510000
282,6762819032,3,2.75,1540,6760,1.0,0,0,5,7,1210,330,1980,0,122033,52.9463,-114.402,3,67,503000
283,6762819072,2,1.0,1010,3885,1.5,0,0,4,7,1010,0,1906,1990,122047,52.8524,-114.494,1,65,500000
284,6762819073,3,2.5,1940,37565,1.0,0,0,4,8,1940,0,1987,0,122012,52.7101,-114.253,1,69,500000
285,6762819343,3,1.0,990,6000,1.0,0,0,3,6,990,0,1943,0,122004,52.9018,-114.457,1,57,495000
286,6762819344,4,2.75,2656,21195,2.0,0,0,3,9,2656,0,2014,0,122039,52.5462,-114.462,1,72,495000
287,6762819436,4,2.5,3305,16164,1.5,0,0,5,7,2245,1060,1922,1956,122038,52.9863,-114.528,1,58,492000
288,6762819622,3,2.0,1610,4160,1.0,0,0,4,7,1010,600,1917,0,122016,52.7721,-114.578,2,70,485000
289,6762819760,4,2.5,2180,11200,1.0,0,0,4,8,2180,0,1968,0,122021,52.9776,-114.276,1,76,480500
290,6762819924,2,1.0,820,2723,1.0,0,0,3,7,820,0,1921,0,122028,52.8923,-114.529,1,80,475000
291,6762820432,3,2.0,1760,9055,2.0,0,0,4,7,1760,0,1985,0,122005,52.8834,-114.318,2,61,460000
292,6762821207,3,1.75,1500,6180,1.0,0,0,4,6,1060,440,1947,0,122051,52.7989,-114.474,3,68,440000
293,6762821771,2,2.0,1350,3900,1.0,0,0,3,8,1350,0,2003,0,122045,52.9394,-114.22,1,80,428000
294,6762821836,2,2.5,1150,1027,3.0,0,0,3,8,1150,0,2008,0,122028,52.8834,-114.546,2,61,425000
295,6762822055,2,1.5,1040,3500,1.5,0,0,4,6,1040,0,1904,0,122054,52.818,-114.494,2,72,420000
296,6762822056,3,2.25,1770,8165,2.0,0,0,3,7,1770,0,1977,0,122033,52.9466,-114.426,2,73,420000
297,6762822226,3,2.25,1606,1452,3.0,0,0,3,8,1606,0,2009,0,122022,52.9475,-114.474,2,71,417250
298,6762822267,4,3.0,1830,9548,2.0,0,0,3,7,1830,0,1991,0,122058,52.9679,-114.414,1,66,415000
299,6762822547,4,2.75,2140,13000,1.0,0,0,3,7,1320,820,1968,0,122058,52.9983,-114.442,3,67,409500
300,6762822621,3,2.25,1660,8307,1.0,0,0,4,8,1660,0,1961,0,122038,52.9875,-114.542,3,74,405000
301,6762823625,5,1.75,3000,6000,1.0,0,0,5,7,1500,1500,1958,0,122063,52.722,-114.415,1,66,380000
302,6762823740,2,1.0,1640,17335,1.0,0,0,3,7,840,800,1978,0,122045,52.8697,-114.143,3,66,379500
303,6762823823,3,2.5,1830,13042,2.0,0,0,3,8,1830,0,1990,0,122024,52.6038,-114.232,1,50,375000
304,6762824248,5,2.75,2410,5003,1.0,0,0,3,7,1410,1000,2008,0,122051,52.7598,-114.464,3,78,365000
305,6762824389,2,1.0,820,6400,1.0,0,0,4,7,820,0,1944,0,122064,52.78,-114.569,2,66,361280
306,6762824800,5,2.5,2420,8560,1.0,0,2,3,7,1620,800,1978,0,122051,52.762,-114.475,2,55,352000
307,6762824831,3,1.0,1010,9360,1.0,0,0,3,6,1010,0,1981,0,122010,52.9174,-114.358,1,67,350000
308,6762825419,3,2.25,1630,12295,2.0,0,0,4,7,1630,0,1985,0,122046,52.6579,-114.351,2,59,339950
309,6762825420,2,1.0,820,681,3.0,0,0,3,8,820,0,2006,0,122028,52.8919,-114.542,2,56,339950
310,6762825551,3,2.0,1570,7200,1.0,0,0,4,7,1570,0,1952,0,122014,52.9801,-114.504,3,59,335000
311,6762826573,3,1.0,1040,16986,1.0,0,0,4,7,1040,0,1968,0,122015,52.7112,-114.287,1,76,314950
312,6762826582,3,1.75,1870,12381,1.0,0,0,4,8,1870,0,1957,0,122040,52.5658,-114.51,2,77,314500
313,6762826607,3,1.75,2190,1716,1.0,0,0,4,8,2190,0,1967,0,122018,52.5398,-114.571,1,66,313000
314,6762826675,3,1.75,1840,10723,1.0,0,0,4,7,1220,620,1974,0,122046,52.659,-114.344,2,62,310000
315,6762826676,3,1.75,2070,37904,1.0,0,0,4,7,1420,650,1973,0,122046,52.655,-114.376,2,76,310000
316,6762826883,3,2.5,1600,3573,2.0,0,0,3,7,1600,0,2013,0,122053,52.737,-114.371,2,73,305450
317,6762827058,2,1.0,760,3001,1.0,0,0,3,6,760,0,1913,0,122054,52.8174,-114.501,2,73,300000
318,6762827917,3,2.5,1600,4271,2.0,0,0,3,7,1600,0,2000,0,122039,52.5603,-114.459,2,62,280000
319,6762828163,3,2.5,1600,7000,2.0,0,0,4,8,1600,0,1993,0,122024,52.5834,-114.247,2,56,275000
320,6762828606,5,1.5,1500,7112,1.0,0,0,5,6,760,740,1920,0,122031,52.6992,-114.54,1,63,265000
321,6762829003,5,2.25,2060,8632,1.0,0,0,3,7,1030,1030,1962,0,122052,52.7177,-114.525,1,60,255000
322,6762829120,3,1.75,1250,10122,1.0,0,0,3,7,1250,0,1994,0,122062,52.5577,-114.191,1,53,253000
323,6762829191,1,1.0,1100,4373,1.0,0,0,2,6,820,280,1947,0,122031,52.6953,-114.528,3,62,250000
324,6762829348,3,1.0,1110,8423,1.0,0,0,3,7,1110,0,1952,0,122031,52.7018,-114.532,3,69,249000
325,6762829374,4,1.75,1720,10018,1.0,0,0,5,7,1720,0,1960,0,122035,52.5914,-114.309,3,66,248500
326,6762829434,3,1.0,1400,7410,1.0,0,0,3,6,1400,0,1944,0,122031,52.7098,-114.533,2,61,246000
327,6762829454,3,1.5,1260,1270,2.0,0,0,3,7,1040,220,2005,0,122038,52.9411,-114.521,3,65,245000
328,6762829711,3,2.0,1410,7566,1.0,0,0,3,7,1410,0,1985,0,122065,52.5974,-114.372,2,73,239900
329,6762829943,3,2.5,1920,9180,2.0,0,0,3,8,1920,0,1988,0,122042,52.7118,-114.421,1,80,230000
330,6762830103,3,1.75,1640,10762,1.0,0,0,3,7,1130,510,1988,0,122035,52.5886,-114.264,2,78,226500
331,6762830601,3,1.5,1380,11130,1.0,0,0,3,7,1380,0,1960,0,122040,52.5446,-114.513,1,78,209950
332,6762831054,4,1.0,1490,6600,1.0,0,0,3,7,1490,0,1969,0,122056,52.7135,-114.522,2,68,185000
333,6762831337,2,1.0,1040,13100,1.0,0,0,5,6,1040,0,1912,0,122066,52.6177,-114.424,1,66,160000
334,6762831587,2,1.0,910,22000,1.0,0,0,3,6,910,0,1956,0,122039,52.5077,-114.442,2,79,100000
335,6762810338,6,3.0,3510,5760,2.5,0,0,4,10,3510,0,1906,0,122047,52.8563,-114.502,3,55,1750000
336,6762810537,3,1.75,2430,12757,1.0,0,2,4,8,1340,1090,1952,0,122048,52.8501,-114.399,3,59,1500000
337,6762810781,5,3.25,2800,3200,1.5,0,0,5,10,1910,890,1932,2002,122061,52.8721,-114.54,3,79,1310000
338,6762810889,4,3.25,3820,24166,2.0,0,1,4,11,3310,510,1990,0,122057,52.7563,-114.417,1,72,1250000
339,6762811336,4,3.0,2920,33976,1.0,0,3,5,8,1460,1460,1964,0,122029,52.8464,-114.294,2,67,1050000
340,6762811390,4,1.0,3410,5000,2.0,0,0,5,8,2190,1220,1910,0,122054,52.8107,-114.481,1,58,1040000
341,6762811575,3,2.75,2015,16807,2.0,1,4,3,9,2015,0,2007,0,122031,52.68,-114.567,2,71,988500
342,6762811596,5,2.5,3160,11470,1.0,0,0,4,9,1780,1380,1971,0,122057,52.7668,-114.406,2,52,980000
343,6762811867,3,3.25,2640,4080,2.0,0,0,3,9,1840,800,1912,2000,122004,52.8936,-114.516,1,78,930000
344,6762812323,3,2.5,2920,3942,3.0,0,0,3,10,2920,0,2008,0,122053,52.761,-114.394,3,65,868500
345,6762812615,4,2.0,1910,6960,1.5,0,0,5,8,1910,0,1941,0,122028,52.9193,-114.538,1,63,835000
346,6762812665,5,3.0,3040,9601,1.0,0,0,5,9,1970,1070,1968,0,122057,52.7862,-114.41,2,50,830000
347,6762813158,3,2.75,3010,1842,2.0,0,0,3,9,3010,0,2011,0,122020,52.8136,-114.184,3,58,785000
348,6762813211,4,1.75,2480,9195,1.0,0,0,3,7,1390,1090,1950,0,122048,52.814,-114.385,2,75,780000
349,6762813572,4,2.5,2660,5500,2.0,0,2,3,9,2660,0,2003,0,122011,52.7739,-114.186,2,64,753888
350,6762814111,3,2.5,1690,4500,1.5,0,1,4,8,1690,0,1928,0,122009,52.8141,-114.573,3,51,719000
351,6762814139,4,2.5,3290,6465,2.0,0,0,3,9,3290,0,2002,0,122020,52.8281,-114.166,3,63,716500
352,6762814207,3,1.0,1250,4620,1.5,0,0,4,7,1150,100,1900,0,122028,52.881,-114.531,1,60,712000
353,6762815046,3,1.75,1320,5750,1.5,0,0,5,7,1320,0,1918,0,122009,52.8148,-114.581,2,52,660000
354,6762815378,4,1.75,2060,26036,1.0,0,0,4,8,1160,900,1947,0,122031,52.6744,-114.541,1,69,647500
355,6762815557,2,1.75,1230,3600,1.5,0,0,5,7,1230,0,1925,0,122003,52.8723,-114.551,2,79,636000
356,6762815988,2,1.0,1540,6872,1.0,0,0,4,7,820,720,1946,0,122003,52.8754,-114.563,3,72,615000
357,6762816464,3,2.5,1750,3354,2.0,0,0,4,7,1750,0,1991,0,122010,52.9253,-114.389,2,66,595000
358,6762816607,2,3.0,3160,66646,2.0,0,0,3,7,3160,0,1993,0,122037,52.9779,-114.224,2,60,589900
359,6762817133,4,2.25,2250,41688,2.0,0,0,3,8,2250,0,1980,0,122045,52.8995,-114.24,2,55,569000
360,6762817390,2,2.0,1870,4950,1.0,0,0,3,8,1870,0,2006,0,122045,52.9495,-114.212,2,76,559950
361,6762817519,2,2.5,1360,1349,2.0,0,0,3,8,1050,310,1997,0,122047,52.8554,-114.482,2,65,553650
362,6762817818,3,2.25,1780,191228,2.0,0,2,3,8,1780,0,1988,0,122025,52.6875,-113.938,3,68,545000
363,6762817894,6,2.25,2820,15600,1.5,0,2,5,7,1970,850,1940,0,122031,52.6935,-114.552,3,62,543200
364,6762818056,4,1.75,1840,9600,1.0,0,0,3,7,1220,620,1967,0,122005,52.8879,-114.315,1,78,538000
365,6762818068,4,2.5,2550,4630,2.0,0,0,3,7,2550,0,2005,0,122020,52.8228,-114.194,1,69,537500
366,6762818111,4,2.5,2280,65836,2.0,0,0,3,8,2280,0,2004,0,122037,52.9537,-114.266,3,65,535000
367,6762818203,3,1.0,1670,4080,1.0,0,0,3,7,1170,500,1967,0,122006,52.9199,-114.511,1,62,533000
368,6762818239,3,1.75,1980,6760,1.0,0,0,4,8,1980,0,1973,0,122029,52.8698,-114.303,2,77,530000
369,6762818240,4,2.75,2280,2850,1.5,0,0,4,7,1540,740,1930,0,122006,52.9171,-114.497,2,50,530000
370,6762818544,3,2.25,2430,73151,1.0,0,0,3,8,2430,0,1974,0,122015,52.7049,-114.282,3,53,524000
371,6762818720,2,1.0,1060,4960,1.0,0,0,3,7,1060,0,1926,0,122028,52.9196,-114.521,3,57,515000
372,6762819074,3,1.75,1410,1197,3.0,0,0,3,8,1410,0,2012,0,122028,52.8858,-114.538,3,54,500000
373,6762819264,2,1.5,1110,957,2.0,0,0,3,8,930,180,2005,0,122003,52.8619,-114.552,2,56,499000
374,6762819418,3,2.5,2310,6250,2.0,0,0,3,8,2310,0,2011,0,122058,53.0034,-114.427,3,58,494000
375,6762819551,5,2.25,2440,20828,1.5,0,0,4,8,2440,0,1975,0,122035,52.6062,-114.348,2,50,489990
376,6762820767,3,2.0,1510,43560,1.0,0,0,3,7,1510,0,1954,0,122037,52.9518,-114.269,2,78,450000
377,6762821186,2,1.5,1020,1060,3.0,0,0,3,8,1020,0,2008,0,122028,52.9101,-114.538,2,69,441750
378,6762821371,2,1.0,980,1179,2.0,0,0,3,8,980,0,2010,0,122003,52.8681,-114.565,3,77,438000
379,6762821403,3,1.75,1310,9282,1.0,0,0,4,7,1310,0,1976,0,122005,52.9144,-114.301,3,68,437000
380,6762821994,3,1.75,1460,7700,1.0,0,0,3,7,1460,0,1979,0,122005,52.9281,-114.317,1,63,424500
381,6762822396,3,2.5,1540,3200,3.0,0,0,3,8,1470,70,2008,0,122028,52.9261,-114.531,1,53,413450
382,6762822622,2,1.0,1020,8155,1.0,0,0,4,7,1020,0,1948,0,122050,52.9557,-114.551,3,69,405000
383,6762822722,3,2.75,2090,8354,2.0,0,0,3,8,2090,0,2012,0,122055,52.9636,-114.155,1,60,403000
384,6762822747,3,2.5,1960,8000,1.0,0,0,4,7,1290,670,1977,0,122033,52.9549,-114.368,1,66,402000
385,6762823457,3,1.75,1890,9920,1.0,0,0,3,7,1230,660,1944,0,122022,52.9627,-114.496,1,75,385000
386,6762823824,6,2.25,3206,5793,2.0,0,0,3,7,3206,0,2012,0,122066,52.599,-114.477,3,77,375000
387,6762824560,2,1.5,960,1808,2.0,0,0,3,7,960,0,1993,0,122044,52.8483,-114.488,2,68,358000
388,6762824832,4,1.75,2250,13515,1.0,0,0,4,8,2150,100,1940,0,122065,52.6089,-114.419,1,58,350000
389,6762825043,3,1.75,1590,9620,1.0,0,0,3,7,1590,0,1988,0,122015,52.7115,-114.342,2,66,349000
390,6762825083,4,2.5,2460,7350,2.0,0,0,3,9,2460,0,1989,0,122018,52.5361,-114.539,2,76,347500
391,6762825552,3,1.5,2240,87625,1.5,0,0,2,7,1480,760,1980,0,122023,52.5343,-114.284,2,63,335000
392,6762825746,2,2.0,1550,435600,1.5,0,0,2,7,1550,0,1972,0,122008,52.7445,-114.043,3,75,330000
393,6762825986,4,2.5,2320,6270,2.0,0,0,3,8,2320,0,2004,0,122035,52.5801,-114.33,2,51,325900
394,6762826223,2,1.25,860,1277,2.0,0,0,3,7,860,0,2007,0,122054,52.8142,-114.504,2,52,321950
395,6762826837,3,1.75,1890,1716,1.0,0,0,5,7,1890,0,1966,0,122035,52.6456,-114.339,2,74,307000
396,6762827311,3,2.0,1240,10800,1.0,0,0,3,7,1240,0,1967,2010,122046,52.679,-114.345,2,74,297950
397,6762827349,2,1.75,2200,89298,1.0,0,0,3,7,1100,1100,1973,0,122012,52.6933,-114.166,3,74,295000
398,6762827350,3,2.5,1920,7229,2.0,0,0,3,8,1920,0,1993,0,122040,52.4959,-114.5,1,64,295000
399,6762828376,4,2.5,1810,6509,2.0,0,0,3,7,1810,0,1994,0,122035,52.5831,-114.333,1,59,270000
400,6762828590,3,2.5,1940,8547,1.0,0,0,3,7,1460,480,1989,0,122065,52.5791,-114.367,2,52,266000
401,6762828756,4,2.5,2020,6236,2.0,0,0,3,7,2020,0,2002,0,122039,52.5096,-114.437,1,78,262000
402,6762828791,4,1.5,2130,8800,1.0,0,0,3,7,1100,1030,1962,0,122066,52.613,-114.478,3,63,260000
403,6762828930,4,1.75,1730,8320,1.0,0,0,3,7,1230,500,1977,0,122018,52.557,-114.551,2,53,258000
404,6762829435,3,1.75,1390,7399,1.0,0,0,4,7,1390,0,1975,0,122067,52.6483,-114.372,1,71,246000
405,6762829455,3,1.5,1260,7964,1.0,0,0,4,7,1260,0,1955,0,122060,52.6607,-114.524,3,70,245000
406,6762829790,2,1.0,1270,3008,1.0,0,0,4,6,650,620,1923,0,122051,52.7651,-114.469,1,72,235000
407,6762829944,3,1.75,950,6000,1.0,0,0,3,6,790,160,1939,0,122059,52.7571,-114.506,1,51,230000
408,6762829945,3,1.0,1390,16000,1.0,0,0,4,6,1390,0,1960,0,122039,52.5198,-114.441,3,55,230000
409,6762830053,3,2.5,1190,3000,2.0,0,0,3,7,1190,0,2002,0,122063,52.7233,-114.465,1,61,229000
410,6762830075,4,1.75,2000,6120,1.0,0,0,3,7,1100,900,1965,0,122063,52.7335,-114.448,2,77,228000
411,6762830520,4,1.0,2100,9200,1.0,0,0,3,7,1050,1050,1959,0,122056,52.706,-114.482,1,78,211000
412,6762830646,3,1.0,1490,8995,1.0,0,0,4,7,1490,0,1954,0,122056,52.7201,-114.493,3,54,207000
413,6762830682,2,1.0,720,5040,1.0,0,0,3,6,720,0,1955,0,122034,52.7567,-114.55,1,60,205000
414,6762831507,2,1.5,980,5000,2.0,0,0,3,7,980,0,1922,2003,122041,52.9376,-113.549,1,70,134000
415,6762831612,2,1.0,520,22334,1.0,0,0,2,5,520,0,1951,0,122056,52.7099,-114.486,2,69,82500
416,6762810135,3,2.25,3000,11665,1.5,1,4,3,11,3000,0,2001,0,122020,52.8184,-114.276,2,72,2400000
417,6762810176,5,6.5,7270,130017,2.0,0,0,3,12,6420,850,2010,0,122012,52.7671,-114.172,1,68,2240000
418,6762810365,5,4.5,5190,5432,2.0,0,2,3,11,3390,1800,1987,2000,122057,52.8146,-114.413,1,64,1700000
419,6762810697,4,2.75,3720,9450,1.0,0,4,5,10,1960,1760,1962,0,122027,52.7927,-114.346,3,75,1370000
420,6762811086,4,4.25,5860,52889,2.0,0,0,4,10,4910,950,1996,0,122021,52.9545,-114.285,2,72,1160000
421,6762811582,4,2.25,4230,37769,2.0,0,0,3,11,4230,0,1989,0,122037,52.9587,-114.267,3,68,985000
422,6762811939,4,3.0,3750,11025,2.0,0,0,3,10,3750,0,1976,0,122019,52.8667,-114.249,2,57,920000
423,6762812447,3,2.5,3560,107290,2.0,0,0,3,10,3560,0,1987,0,122045,52.8952,-114.239,1,69,851000
424,6762812596,4,3.5,3810,13592,1.0,0,1,3,9,2560,1250,2013,0,122053,52.7434,-114.39,1,78,839900
425,6762812648,4,2.75,3780,10308,2.0,0,0,3,10,3780,0,1999,0,122020,52.819,-114.173,2,52,833000
426,6762812964,4,3.25,3540,159430,2.0,0,0,3,9,3540,0,2007,0,122041,52.8585,-114.089,2,67,800000
427,6762813195,4,2.5,2830,20345,2.0,0,0,3,10,1980,850,1979,0,122048,52.8762,-114.381,2,80,782000
428,6762813396,4,3.5,2730,3047,2.0,0,0,3,8,2400,330,2006,0,122009,52.8097,-114.581,2,70,769900
429,6762813413,4,2.75,2790,10819,2.0,0,0,3,10,2790,0,1996,0,122012,52.7815,-114.27,2,61,765000
430,6762813532,3,2.25,2950,78843,1.5,0,0,3,9,2950,0,2006,0,122020,52.8217,-114.258,1,63,759000
431,6762813758,4,2.75,3100,3773,2.0,0,0,3,8,2000,1100,1919,1996,122044,52.8458,-114.481,3,79,742500
432,6762814293,2,2.5,2200,188200,1.0,0,3,3,8,2200,0,2007,0,122068,52.4758,-114.192,1,78,705000
433,6762816084,3,3.0,2480,45302,1.0,0,0,4,8,1620,860,1976,0,122037,52.9891,-114.263,2,76,610000
434,6762816237,4,2.5,2260,7753,2.0,0,0,3,9,2260,0,1989,0,122011,52.8052,-114.185,2,72,604000
435,6762816548,4,2.25,2430,32496,1.0,0,0,3,9,2430,0,1993,0,122037,52.9942,-114.238,3,53,590000
436,6762816668,4,3.25,2400,29252,2.0,0,0,4,8,2400,0,1982,0,122021,52.973,-114.321,2,70,585000
437,6762816748,4,2.5,2660,4000,2.0,0,0,3,8,2660,0,2001,0,122045,52.9176,-114.228,3,66,583000
438,6762816781,4,2.5,2840,6268,2.0,0,0,3,9,2840,0,1998,0,122058,52.9686,-114.425,1,74,580000
439,6762817174,3,2.25,1660,10140,1.0,0,0,4,8,1370,290,1980,0,122005,52.9189,-114.318,2,64,566000
440,6762817182,4,2.25,2470,7447,2.0,0,0,3,8,2470,0,1984,0,122014,52.9814,-114.476,2,50,565000
441,6762817428,4,2.5,2840,4500,2.0,0,0,3,8,2840,0,2012,0,122058,52.9978,-114.427,2,78,557000
442,6762817907,4,2.5,2330,14289,2.0,0,0,4,8,2330,0,1978,0,122030,52.8216,-114.338,3,57,542500
443,6762818086,4,1.75,2000,4000,1.5,0,0,5,7,1450,550,1926,0,122064,52.7959,-114.565,3,50,536500
444,6762818089,3,1.75,1300,5413,1.5,0,0,3,7,1300,0,1925,1992,122006,52.9288,-114.51,1,74,536000
445,6762818218,5,3.0,3480,57499,1.0,0,0,4,8,2340,1140,1976,0,122012,52.6874,-114.214,3,68,532000
446,6762818404,3,2.5,2030,6970,2.0,0,0,4,8,2030,0,1991,0,122011,52.8018,-114.189,1,72,525000
447,6762818835,3,2.0,1400,7293,1.0,0,0,4,7,1400,0,1963,0,122029,52.816,-114.31,1,54,511555
448,6762818980,3,2.5,2100,5824,2.0,0,2,3,8,2100,0,1999,0,122008,52.7634,-114.057,1,67,505000
449,6762819453,3,1.75,1750,11340,1.0,0,1,4,7,1300,450,1987,0,122019,52.8399,-114.248,3,76,491300
450,6762819464,2,1.0,1840,3300,1.5,0,0,4,6,1130,710,1910,0,122026,52.9057,-114.552,1,53,490000
451,6762819748,3,2.0,1410,4800,1.0,0,0,3,7,1410,0,1940,0,122007,52.9152,-114.568,2,51,481450
